Tenure Months,Monthly Charges,Total Charges,Gender,Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Actual Churn,Churn Probability,Risk Level,Recommendation
55,76.25,4154.55,Female,Yes,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,0,0.03337735476183251,Low,No action required
33,24.9,847.8,Male,Yes,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),0,0.04260187066033341,Low,No action required
44,54.3,2390.45,Male,No,Yes,No,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),0,0.15745029836822602,Low,No action required
30,66.3,1923.5,Female,No,Yes,Yes,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),0,0.035372727017028434,Low,No action required
71,20.9,1493.2,Female,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),0,0.00841146785361169,Low,No action required
1,75.35,75.35,Male,No,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),0,0.5586787939320638,Medium,Send promotional email
23,104.45,2184.85,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,0.65488982742908,High,Offer personalized discount
22,49.45,1031.4,Female,No,No,Yes,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),0,0.09754778590358015,Low,No action required
49,19.45,921.3,Female,No,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),0,0.009100722165191694,Low,No action required
42,92.15,3875.4,Female,No,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,0.09460700612189439,Low,No action required
7,19.85,144.15,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,0.009787301870653263,Low,No action required
67,100.25,6689.0,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),0,0.05674678094183449,Low,No action required
15,95.7,1451.1,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,0,0.40299375458896486,Medium,Send promotional email
67,93.15,6368.2,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,0,0.17730169491084882,Low,No action required
53,69.7,3729.6,Male,No,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,0,0.002430698313658894,Low,No action required
21,19.8,350.1,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,0.004705409051097673,Low,No action required
40,71.35,2847.2,Female,No,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,0,0.046399307908480264,Low,No action required
22,20.75,452.35,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0,0.011174583372852587,Low,No action required
39,40.6,1494.5,Male,No,No,No,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,0,0.174800853334434,Low,No action required
2,20.35,41.85,Female,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0.16278534807753467,Low,No action required
57,19.75,1272.05,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0,0.002254504729795815,Low,No action required
8,54.4,475.1,Male,No,Yes,Yes,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0,0.20378149129481657,Low,No action required
7,20.45,150.75,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0.04649546201985871,Low,No action required
49,66.15,3199.0,Male,No,No,No,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),0,0.037212730944470966,Low,No action required
65,89.85,5844.65,Female,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,0,0.10054274555016836,Low,No action required
55,45.05,2462.6,Female,No,No,No,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),0,0.04392337371062683,Low,No action required
71,86.85,6263.8,Male,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0,0.0008907557473860562,Low,No action required
35,96.75,3403.4,Male,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,0,0.14780458867904556,Low,No action required
17,106.65,1672.1,Male,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0,0.2863297137544643,Low,No action required
72,110.15,7881.2,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0,0.07406284177567053,Low,No action required
28,82.85,2320.8,Female,No,Yes,Yes,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),0,0.07413723565222073,Low,No action required
18,20.1,370.5,Female,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,0.013716317698131624,Low,No action required
52,59.45,3043.7,Female,No,No,No,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,0,0.21547289867109215,Low,No action required
47,58.6,2723.4,Female,No,Yes,No,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0,0.2081536857072147,Low,No action required
23,49.7,1081.25,Female,No,No,No,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),0,0.1454159066219523,Low,No action required
66,65.85,4097.05,Male,No,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,0,0.004019229294519441,Low,No action required
8,73.5,632.2,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,0.6581271643945857,High,Offer premium support
71,113.65,8166.8,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0,0.0005588469501512979,Low,No action required
50,83.4,4113.7,Female,Yes,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0,0.2709220255582906,Low,No action required
46,65.65,3047.15,Male,No,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,0,0.0248645375620494,Low,No action required
66,61.35,4193.4,Female,No,No,No,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,0.008409824451871046,Low,No action required
42,85.9,3729.75,Female,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),0,0.36116393018809356,Medium,Send promotional email
5,75.65,399.45,Female,No,No,No,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,0,0.5380992451463776,Medium,Send promotional email
29,70.9,1964.6,Male,No,No,No,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),0,0.08544145164847285,Low,No action required
27,49.85,1336.15,Female,No,Yes,Yes,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,0,0.08436327869120751,Low,No action required
25,20.1,486.05,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,0.0007945403598213339,Low,No action required
57,103.05,5925.75,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,0,0.29885188272346,Low,No action required
47,99.7,4747.2,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,0,0.4641466390805666,Medium,Send promotional email
13,81.9,1028.9,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,0,0.5545617757569058,Medium,Send promotional email
71,66.2,4692.55,Male,No,Yes,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,0,0.042462949065872536,Low,No action required
1,19.75,19.75,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,0,0.29706724684513275,Low,No action required
2,72.6,154.3,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0,0.6750805214056811,High,Offer premium support
55,116.5,6382.55,Male,Yes,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0,0.21611760232757166,Low,No action required
71,106.8,7623.2,Male,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,0,0.12671551492064104,Low,No action required
50,24.95,1261.45,Male,No,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,0.00035521348139884153,Low,No action required
1,89.25,89.25,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,0.8122334544404666,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
5,19.25,86.05,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0,0.10139977316230167,Low,No action required
66,104.55,6779.05,Female,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),0,0.10609570000961749,Low,No action required
49,87.2,4345.0,Female,No,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,0,0.025940453702408335,Low,No action required
3,30.75,82.85,Female,Yes,Yes,No,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0,0.49755410587067805,Medium,Send promotional email
66,25.7,1714.55,Male,No,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),0,0.008502999920131243,Low,No action required
11,86.2,893.2,Male,No,No,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,0,0.3065211419337261,Medium,Send promotional email
28,30.1,810.85,Male,No,No,No,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),0,0.20121094812722082,Low,No action required
65,99.35,6347.55,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,0,0.10474027802225411,Low,No action required
62,19.2,1123.65,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),0,0.017663772190433268,Low,No action required
2,20.1,43.15,Female,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),0,0.21353583292360473,Low,No action required
2,20.35,35.1,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),0,0.11246094401386028,Low,No action required
55,25.65,1388.0,Female,No,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),0,0.011145954459401815,Low,No action required
41,94.55,3851.45,Male,Yes,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,0.4781974849276539,Medium,Send promotional email
30,94.4,2638.1,Female,No,No,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0,0.1755298175844,Low,No action required
17,56.1,946.95,Male,No,No,No,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,0,0.053036509410095176,Low,No action required
16,68.25,1114.85,Female,No,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),0,0.01818503677842082,Low,No action required
72,24.75,1777.6,Male,No,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0,0.010707370990356558,Low,No action required
9,76.25,684.85,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,0.6581808599572403,High,Offer premium support
1,74.35,74.35,Female,No,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,0,0.6285804380433759,High,Offer premium support
23,54.15,1312.45,Male,No,No,Yes,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,0,0.10692209188755786,Low,No action required
8,19.45,159.2,Male,No,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),0,0.07248172584542116,Low,No action required
19,34.95,610.2,Male,No,Yes,Yes,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,0,0.09526258229507306,Low,No action required
7,53.65,404.35,Female,No,No,No,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,0.36008805115757814,Medium,Send promotional email
61,104.0,6363.45,Male,No,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,0,0.22041359605509617,Low,No action required
57,70.35,4124.65,Female,No,Yes,No,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),0,0.025441906725733144,Low,No action required
15,64.85,950.75,Male,No,No,Yes,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,0,0.04232026279877568,Low,No action required
1,19.65,19.65,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0.2997593249341352,Low,No action required
12,45.9,505.95,Female,No,Yes,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0,0.20058553956145203,Low,No action required
54,20.0,1149.65,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,0.02173911820442732,Low,No action required
4,44.8,169.65,Male,No,Yes,Yes,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0,0.32114909394353575,Medium,Send promotional email
20,20.35,393.15,Female,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,0.023141739939852853,Low,No action required
26,45.8,1147.0,Female,No,No,Yes,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,0,0.1233199629266587,Low,No action required
53,108.95,5718.2,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0,0.1970549455619666,Low,No action required
68,64.35,4539.6,Female,No,No,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0,0.004993913263989631,Low,No action required
72,90.8,6397.6,Male,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0,0.0011504486667684808,Low,No action required
12,24.95,280.4,Male,No,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),0,0.05359087389053857,Low,No action required
68,84.7,5711.05,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),0,0.04767942936437888,Low,No action required
50,70.8,3478.15,Female,No,No,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),0,0.0217938353700905,Low,No action required
41,104.4,4133.95,Female,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,0.5621241144805424,Medium,Send promotional email
30,101.5,2917.65,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0,0.5231758845511392,Medium,Send promotional email
1,54.3,54.3,Male,No,No,No,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,0,0.4823311819576526,Medium,Send promotional email
29,103.95,2964.8,Male,Yes,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,0.21488819391478386,Low,No action required
23,91.1,2198.3,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0,0.007330807958897658,Low,No action required
60,19.95,1189.9,Male,No,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,0.004996632659625746,Low,No action required
72,26.45,1914.5,Female,No,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,0.005888222970159639,Low,No action required
72,75.1,5336.35,Male,No,No,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),0,0.011156492472423665,Low,No action required
